recordID,datasetID,datasetName,dateStart,dateEnd,temporalSpan,temporalSpanOrigin,nr of traps,effort,effortUnit,latitude,longitude,latLonUnit,precisionInMeters, area ,areaUnit,areaOrigin,countryCode,stateProvince,locality,species latin,species english,presence,abundance,original units
87,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,17/07/2015,25/08/2018,1135,C,6,"2,041",camera trap days,9.582,-85.101,dec,,0.075,km2,G,Costa Rica,Puntarenas Province,Cabo Blanco National Park (PNCB) ,Nasua narica,White-nosed coati,1,380,NOIR
88,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,17/07/2015,25/08/2018,1135,C,6,"2,041",camera trap days,9.582,-85.101,dec,,0.075,km2,G,Costa Rica,Puntarenas Province,Cabo Blanco National Park (PNCB) ,Procyon lotor,Raccoon,1,142,NOIR
89,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Panthera onca,Jaguar,1,7,NOIR
90,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Puma concolor,Puma,1,53,NOIR
91,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Leopardus pardalis,Ocelot,1,4,NOIR
92,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Canis latrans,Coyote,1,190,NOIR
93,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Herpailurus yagouaroundi,Jaguarundi,0,0,NOIR
94,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Eira barbara,Tayra,1,15,NOIR
95,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Leopardus wiedii,Margay,1,7,NOIR
96,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Leopardus tigrinus,Oncilla,1,18,NOIR
97,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Conepatus semistriatus,Striped hog-nosed skunk,1,24,NOIR
98,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Nasua narica,White-nosed coati,1,48,NOIR
99,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/06/2012,08/07/2019,2568,C,11,"6,658",camera trap days,9.4599,-83.5619,dec,,0.15,km2,G,Costa Rica,San José Province,Chirripó National Park (PNCH) ,Procyon lotor,Raccoon,1,1,NOIR
100,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Panthera onca,Jaguar,1,1,NOIR
101,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Puma concolor,Puma,1,18,NOIR
102,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Leopardus pardalis,Ocelot,1,38,NOIR
103,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Canis latrans,Coyote,0,0,NOIR
104,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Herpailurus yagouaroundi,Jaguarundi,0,0,NOIR
105,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Eira barbara,Tayra,1,3,NOIR
106,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Leopardus wiedii,Margay,1,1,NOIR
107,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Leopardus tigrinus,Oncilla,1,6,NOIR
108,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Conepatus semistriatus,Striped hog-nosed skunk,1,6,NOIR
109,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Nasua narica,White-nosed coati,1,17,NOIR
110,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,08/01/2013,17/09/2016,1348,C,2,707,camera trap days,9.7804,-83.7546,dec,,0.015,km2,G,Costa Rica,Cartago Province,El Copal Private Reserve (ECR) ,Procyon lotor,Raccoon,0,0,NOIR
111,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Panthera onca,Jaguar,1,1,NOIR
112,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Puma concolor,Puma,1,8,NOIR
113,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Leopardus pardalis,Ocelot,1,89,NOIR
114,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Canis latrans,Coyote,1,3,NOIR
115,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Herpailurus yagouaroundi,Jaguarundi,0,0,NOIR
116,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Eira barbara,Tayra,1,14,NOIR
117,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Leopardus wiedii,Margay,1,2,NOIR
118,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Leopardus tigrinus,Oncilla,1,1,NOIR
119,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Conepatus semistriatus,Striped hog-nosed skunk,0,0,NOIR
120,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Nasua narica,White-nosed coati,1,25,NOIR
121,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,20/07/2013,26/04/2015,645,C,3,"1,733",camera trap days,9.7685,-83.6823,dec,,0.03,km2,G,Costa Rica,Cartago Province,La Marta National Wildlife Refuge (LMR),Procyon lotor,Raccoon,0,0,NOIR
122,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Panthera onca,Jaguar,1,2,NOIR
123,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Puma concolor,Puma,1,34,NOIR
124,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Leopardus pardalis,Ocelot,1,45,NOIR
125,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Canis latrans,Coyote,0,0,NOIR
126,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Herpailurus yagouaroundi,Jaguarundi,1,1,NOIR
127,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Eira barbara,Tayra,1,16,NOIR
128,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Leopardus wiedii,Margay,1,3,NOIR
129,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Leopardus tigrinus,Oncilla,1,1,NOIR
130,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Conepatus semistriatus,Striped hog-nosed skunk,0,0,NOIR
131,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Nasua narica,White-nosed coati,1,7,NOIR
132,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,16/07/2016,27/08/2017,407,C,8,"1,585",camera trap days,8.6397,-83.7226,dec,,0.105,km2,G,Costa Rica,Puntarenas Province,Proyecto Campanario Biological Station (PC) ,Procyon lotor,Raccoon,0,0,NOIR
133,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Panthera onca,Jaguar,1,89,NOIR
134,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Puma concolor,Puma,1,91,NOIR
135,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Leopardus pardalis,Ocelot,1,40,NOIR
136,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Canis latrans,Coyote,1,17,NOIR
137,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Herpailurus yagouaroundi,Jaguarundi,1,1,NOIR
138,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Eira barbara,Tayra,1,16,NOIR
139,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Leopardus wiedii,Margay,1,3,NOIR
140,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Leopardus tigrinus,Oncilla,1,59,NOIR
141,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Conepatus semistriatus,Striped hog-nosed skunk,1,46,NOIR
142,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Nasua narica,White-nosed coati,1,30,NOIR
143,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,30/05/2017,25/06/2019,756,C,17,"7,164",camera trap days,9.0539,-82.9876,dec,,0.24,km2,G,Costa Rica,Puntarenas Province,La Amistad International Park (PILA) ,Procyon lotor,Raccoon,1,9,NOIR
144,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Panthera onca,Jaguar,0,0,NOIR
145,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Puma concolor,Puma,1,6,NOIR
146,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Leopardus pardalis,Ocelot,1,20,NOIR
147,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Canis latrans,Coyote,1,2,NOIR
148,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Herpailurus yagouaroundi,Jaguarundi,0,0,NOIR
149,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Eira barbara,Tayra,1,2,NOIR
150,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Leopardus wiedii,Margay,0,0,NOIR
151,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Leopardus tigrinus,Oncilla,0,0,NOIR
152,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Conepatus semistriatus,Striped hog-nosed skunk,1,5,NOIR
153,10,Circadian activity patterns of mammalian predators and prey in Costa Rica,26/09/2014,17/04/2019,1664,C,3,653,camera trap days,9.7984,-84.5979,dec,,0.03,km2,G,Costa Rica,Puntarenas Province,Carara National Park (PNC) ,Nasua narica,White-nosed coati,1,8,NOIR
